time,event,value
181999,hmd_pitch,8.409259
182998,hmd_pitch,10.29465
183998,hmd_pitch,10.33409
184999,hmd_pitch,9.720389
185995,hmd_pitch,9.995802
187008,hmd_pitch,10.60085
188007,hmd_pitch,10.18865
189008,hmd_pitch,9.971113
190008,hmd_pitch,10.14672
191006,hmd_pitch,11.61775
192004,hmd_pitch,8.525895
193004,hmd_pitch,14.40309
194003,hmd_pitch,12.99746
195004,hmd_pitch,12.88841
196004,hmd_pitch,12.79345
197002,hmd_pitch,8.748807
198001,hmd_pitch,8.593637
198997,hmd_pitch,9.317192
200003,hmd_pitch,10.02305
201000,hmd_pitch,10.39653
202001,hmd_pitch,10.69649
202999,hmd_pitch,10.98575
204001,hmd_pitch,11.03484
204999,hmd_pitch,11.21376
206000,hmd_pitch,9.793797
206999,hmd_pitch,6.221087
207998,hmd_pitch,4.594177
208998,hmd_pitch,4.034929
209998,hmd_pitch,4.581923
210991,hmd_pitch,5.446564
211996,hmd_pitch,6.218571
212995,hmd_pitch,6.438836
213783,starting_story,11;negative
213994,hmd_pitch,6.577259
214995,hmd_pitch,7.468235
215995,hmd_pitch,8.37178
216993,hmd_pitch,8.957894
217994,hmd_pitch,8.647471
218369,starting_story,2;neutral
218994,hmd_pitch,8.721162
219993,hmd_pitch,11.74351
220993,hmd_pitch,13.49618
221992,hmd_pitch,13.03031
223003,hmd_pitch,12.56618
224001,hmd_pitch,357.5705
225002,hmd_pitch,358.833
226000,hmd_pitch,0.1734699
227001,hmd_pitch,1.042503
228000,hmd_pitch,0.8970106
228999,hmd_pitch,6.581984
229998,hmd_pitch,9.482798
230999,hmd_pitch,9.698256
231998,hmd_pitch,9.922787
233020,hmd_pitch,9.016564
234020,hmd_pitch,8.786778
235016,hmd_pitch,9.088619
236019,hmd_pitch,9.314879
237017,hmd_pitch,9.991687
238017,hmd_pitch,10.16104
239018,hmd_pitch,10.30032
240017,hmd_pitch,9.826655
241012,hmd_pitch,9.364334
242017,hmd_pitch,10.14565
243017,hmd_pitch,10.66669
244015,hmd_pitch,15.04627
245015,hmd_pitch,14.41623
246015,hmd_pitch,14.15671
247027,hmd_pitch,13.31134
248028,hmd_pitch,13.48891
249026,hmd_pitch,11.08488
250023,hmd_pitch,3.299099
251026,hmd_pitch,4.919157
252024,hmd_pitch,5.56706
253023,hmd_pitch,5.887941
254019,hmd_pitch,7.237277
255023,hmd_pitch,6.998036
256021,hmd_pitch,5.651725
257022,hmd_pitch,7.992819
258021,hmd_pitch,10.68445
259022,hmd_pitch,11.14674
260019,hmd_pitch,11.55012
261020,hmd_pitch,11.27715
262018,hmd_pitch,11.13806
263018,hmd_pitch,10.99843
263451,starting_story,6;neutral
264015,hmd_pitch,11.21091
265017,hmd_pitch,12.23636
266017,hmd_pitch,12.71676
267015,hmd_pitch,12.58072
268017,hmd_pitch,11.96381
269004,button_pressed,right;next
269016,hmd_pitch,11.7927
269868,button_pressed,right;next
269869,repeat_lesson,False
269869,starting_story,7;negative
270015,hmd_pitch,12.00229
271026,hmd_pitch,11.09691
272026,hmd_pitch,355.8575
273025,hmd_pitch,357.352
274025,hmd_pitch,21.69621
275023,hmd_pitch,19.85367
276024,hmd_pitch,5.590079
277024,hmd_pitch,4.967215
278020,hmd_pitch,2.661389
279023,hmd_pitch,4.765997
280024,hmd_pitch,5.082448
281021,hmd_pitch,5.518624
282016,hmd_pitch,6.912467
283020,hmd_pitch,6.95935
284020,hmd_pitch,6.46073
285020,hmd_pitch,6.049839
286019,hmd_pitch,6.534304
287017,hmd_pitch,7.353215
288018,hmd_pitch,7.87703
289017,hmd_pitch,7.866681
290016,hmd_pitch,7.788145
291016,hmd_pitch,7.354592
292016,hmd_pitch,0.4427993
292394,starting_story,11;negative
293036,hmd_pitch,2.874223
294032,hmd_pitch,4.229452
295037,hmd_pitch,4.98393
296037,hmd_pitch,6.887564
296980,starting_story,1;neutral
297036,hmd_pitch,9.83955
298035,hmd_pitch,11.894
299036,hmd_pitch,12.66252
300034,hmd_pitch,13.06616
301035,hmd_pitch,13.57152
302035,hmd_pitch,12.2159
303035,hmd_pitch,12.29836
304033,hmd_pitch,12.23866
305033,hmd_pitch,11.73987
306027,hmd_pitch,11.48488
307030,hmd_pitch,11.10069
308031,hmd_pitch,10.88231
309030,hmd_pitch,10.69012
310030,hmd_pitch,11.12975
311029,hmd_pitch,11.23829
312030,hmd_pitch,10.54895
313029,hmd_pitch,12.4408
314029,hmd_pitch,12.37587
315027,hmd_pitch,12.15193
316028,hmd_pitch,11.20044
317028,hmd_pitch,11.86551
318023,hmd_pitch,12.15222
319027,hmd_pitch,12.01218
320025,hmd_pitch,11.35716
321025,hmd_pitch,1.249166
322024,hmd_pitch,2.903329
323026,hmd_pitch,4.286988
324026,hmd_pitch,4.825022
325024,hmd_pitch,4.341324
326023,hmd_pitch,3.760096
327024,hmd_pitch,4.335818
328021,hmd_pitch,6.267155
329023,hmd_pitch,7.041513
330021,hmd_pitch,7.160351
331020,hmd_pitch,6.781982
332021,hmd_pitch,7.338054
332654,starting_story,6;neutral
333020,hmd_pitch,7.172087
334019,hmd_pitch,7.72594
335018,hmd_pitch,6.1365
336018,hmd_pitch,0.5621184
337018,hmd_pitch,1.784815
338016,hmd_pitch,2.874219
339018,hmd_pitch,4.577815
339428,button_pressed,right;next
339429,repeat_lesson,False
339429,starting_story,7;negative
340016,hmd_pitch,5.077901
341016,hmd_pitch,5.231575
342016,hmd_pitch,5.279801
343015,hmd_pitch,5.606845
344015,hmd_pitch,5.658471
345014,hmd_pitch,4.474378
346014,hmd_pitch,3.780458
347014,hmd_pitch,4.52081
348013,hmd_pitch,4.808493
349012,hmd_pitch,4.455985
350012,hmd_pitch,2.177644
351010,hmd_pitch,3.504405
352011,hmd_pitch,3.926128
353028,hmd_pitch,4.122334
354033,hmd_pitch,4.008628
