time,event,value
181039,hmd_pitch,11.61128
182039,hmd_pitch,11.36329
183039,hmd_pitch,10.21894
183683,starting_story,5;neutral
184037,hmd_pitch,10.43344
185048,hmd_pitch,10.49679
186048,hmd_pitch,13.11002
187048,hmd_pitch,21.35384
188045,hmd_pitch,19.61678
189045,hmd_pitch,18.95463
190045,hmd_pitch,18.15275
191046,hmd_pitch,17.89373
192045,hmd_pitch,17.70028
193045,hmd_pitch,17.75078
194042,hmd_pitch,17.6724
195045,hmd_pitch,17.61935
196045,hmd_pitch,17.54292
197055,hmd_pitch,17.48627
198054,hmd_pitch,17.2397
199054,hmd_pitch,16.93407
200054,hmd_pitch,17.03309
201052,hmd_pitch,17.04706
202052,hmd_pitch,16.85344
203051,hmd_pitch,16.64352
204050,hmd_pitch,16.74192
205050,hmd_pitch,16.62087
206049,hmd_pitch,16.8674
207049,hmd_pitch,16.63035
208057,hmd_pitch,16.66984
209059,hmd_pitch,16.75039
210060,hmd_pitch,16.64499
211058,hmd_pitch,16.62737
212070,hmd_pitch,16.626
213068,hmd_pitch,16.58358
214070,hmd_pitch,16.6246
215068,hmd_pitch,16.56228
216067,hmd_pitch,16.59039
217067,hmd_pitch,16.63832
218067,hmd_pitch,16.37732
219066,hmd_pitch,16.08769
220077,hmd_pitch,15.37647
221076,hmd_pitch,10.96781
222076,hmd_pitch,14.94414
223076,hmd_pitch,14.47971
224076,hmd_pitch,14.44962
225076,hmd_pitch,14.56696
226072,hmd_pitch,14.64458
227076,hmd_pitch,14.25992
228075,hmd_pitch,10.50167
228828,starting_story,6;neutral
229075,hmd_pitch,9.688138
230073,hmd_pitch,15.57807
231073,hmd_pitch,17.61811
232067,hmd_pitch,17.5075
233073,hmd_pitch,27.26546
234070,hmd_pitch,23.68519
235016,button_pressed,right;next
235017,repeat_lesson,False
235017,starting_story,7;positive
235070,hmd_pitch,21.95705
236072,hmd_pitch,20.69333
237069,hmd_pitch,19.81151
238069,hmd_pitch,18.7175
239068,hmd_pitch,15.26042
240068,hmd_pitch,12.09423
241068,hmd_pitch,14.52734
242066,hmd_pitch,13.1997
243067,hmd_pitch,13.083
244073,hmd_pitch,13.0547
244177,starting_story,11;positive
245076,hmd_pitch,13.11595
246075,hmd_pitch,13.10661
247077,hmd_pitch,13.16048
248076,hmd_pitch,13.10798
248641,starting_story,2;neutral
249075,hmd_pitch,12.92081
250075,hmd_pitch,13.001
251075,hmd_pitch,13.12565
252074,hmd_pitch,12.83459
253073,hmd_pitch,12.47245
254072,hmd_pitch,7.830353
255073,hmd_pitch,350.67
256084,hmd_pitch,3.207006
257082,hmd_pitch,10.90349
258083,hmd_pitch,10.60665
259082,hmd_pitch,6.368947
260080,hmd_pitch,9.150867
261081,hmd_pitch,9.351547
262079,hmd_pitch,9.162269
263080,hmd_pitch,9.222516
264079,hmd_pitch,9.21263
265078,hmd_pitch,8.645474
266080,hmd_pitch,8.396173
267078,hmd_pitch,8.584244
268077,hmd_pitch,8.305233
269079,hmd_pitch,8.262201
270078,hmd_pitch,8.164557
271076,hmd_pitch,6.222354
272098,hmd_pitch,13.18095
273098,hmd_pitch,9.762854
274098,hmd_pitch,7.897205
275096,hmd_pitch,8.611646
276098,hmd_pitch,8.44832
277095,hmd_pitch,8.272122
278095,hmd_pitch,8.192287
279106,hmd_pitch,8.010417
280106,hmd_pitch,8.027879
281104,hmd_pitch,8.248478
282104,hmd_pitch,8.360741
283106,hmd_pitch,8.471733
284106,hmd_pitch,8.417102
285101,hmd_pitch,8.680202
286102,hmd_pitch,8.668819
287102,hmd_pitch,8.773129
288101,hmd_pitch,8.848564
289100,hmd_pitch,9.100288
290100,hmd_pitch,9.080531
291108,hmd_pitch,9.15175
292111,hmd_pitch,9.199059
293111,hmd_pitch,8.920207
293724,starting_story,6;neutral
294110,hmd_pitch,9.057354
295110,hmd_pitch,9.174074
296110,hmd_pitch,9.175339
297109,hmd_pitch,19.4937
298110,hmd_pitch,16.2083
299106,hmd_pitch,15.51586
300108,hmd_pitch,14.7932
300308,button_pressed,left;repeat
300309,repeat_lesson,True
300309,starting_story,8;positive
301108,hmd_pitch,14.20245
302108,hmd_pitch,13.66295
303117,hmd_pitch,13.65898
304117,hmd_pitch,13.54821
305116,hmd_pitch,13.32518
305927,starting_story,2;positive
306116,hmd_pitch,13.50208
307115,hmd_pitch,13.51189
308114,hmd_pitch,13.41999
309115,hmd_pitch,20.82744
310115,hmd_pitch,19.42915
311114,hmd_pitch,18.33481
312114,hmd_pitch,17.99458
313112,hmd_pitch,17.92217
314112,hmd_pitch,17.90759
315124,hmd_pitch,17.41122
316125,hmd_pitch,17.4186
317123,hmd_pitch,17.30334
318124,hmd_pitch,17.23764
319123,hmd_pitch,17.04063
320119,hmd_pitch,16.81286
321121,hmd_pitch,16.93505
322120,hmd_pitch,16.91115
323118,hmd_pitch,16.73767
324117,hmd_pitch,16.70039
325118,hmd_pitch,16.65657
326118,hmd_pitch,16.287
327128,hmd_pitch,16.24796
328129,hmd_pitch,16.33725
329128,hmd_pitch,16.00993
330127,hmd_pitch,16.13387
331129,hmd_pitch,16.19836
332149,hmd_pitch,15.9431
333148,hmd_pitch,16.02094
334148,hmd_pitch,16.0492
335148,hmd_pitch,15.81322
336147,hmd_pitch,15.38585
337146,hmd_pitch,15.26948
338159,hmd_pitch,14.79729
339158,hmd_pitch,14.50871
340156,hmd_pitch,14.24142
341157,hmd_pitch,13.96697
342156,hmd_pitch,13.90513
343154,hmd_pitch,13.88379
344154,hmd_pitch,13.8377
345153,hmd_pitch,13.67409
346157,hmd_pitch,13.7338
347153,hmd_pitch,13.79102
348153,hmd_pitch,13.62506
349152,hmd_pitch,13.27842
350159,hmd_pitch,16.89949
351163,hmd_pitch,19.71103
352162,hmd_pitch,19.10249
353161,hmd_pitch,18.77159
354160,hmd_pitch,18.25974
355160,hmd_pitch,17.95971
356159,hmd_pitch,17.88494
357160,hmd_pitch,17.77452
358027,starting_story,11;positive
358159,hmd_pitch,17.61868
359161,hmd_pitch,17.5208
360159,hmd_pitch,17.36886
361160,hmd_pitch,17.50668
362168,hmd_pitch,17.18455
362468,starting_story,1;neutral
363167,hmd_pitch,16.98785
364168,hmd_pitch,17.0414
365166,hmd_pitch,16.83081
366167,hmd_pitch,16.71785
367166,hmd_pitch,16.72531
368165,hmd_pitch,16.63963
369165,hmd_pitch,16.58381
370165,hmd_pitch,16.38272
371166,hmd_pitch,16.40004
372164,hmd_pitch,16.35606
373163,hmd_pitch,16.35251
374175,hmd_pitch,16.24895
375175,hmd_pitch,15.95378
376173,hmd_pitch,15.98062
377172,hmd_pitch,15.8179
378173,hmd_pitch,15.27195
379174,hmd_pitch,15.38343
380174,hmd_pitch,15.28235
381170,hmd_pitch,15.11635
382170,hmd_pitch,15.22689
383172,hmd_pitch,15.16791
384171,hmd_pitch,15.00498
385170,hmd_pitch,15.14912
386180,hmd_pitch,15.0345
387179,hmd_pitch,14.81887
388179,hmd_pitch,14.2023
389178,hmd_pitch,12.4789
390178,hmd_pitch,10.89639
391199,hmd_pitch,11.30548
392200,hmd_pitch,11.34804
393199,hmd_pitch,11.54177
394200,hmd_pitch,11.46448
395198,hmd_pitch,19.26755
396198,hmd_pitch,21.18754
397204,hmd_pitch,20.03621
398130,starting_story,6;neutral
398209,hmd_pitch,19.09828
399209,hmd_pitch,18.64288
400208,hmd_pitch,18.51518
401209,hmd_pitch,18.55578
402206,hmd_pitch,18.48344
403206,hmd_pitch,18.49001
403728,button_pressed,right;next
404208,hmd_pitch,18.3997
405115,button_pressed,right;next
405116,repeat_lesson,False
405116,starting_story,7;positive
405205,hmd_pitch,18.20506
406204,hmd_pitch,17.93023
407205,hmd_pitch,17.9056
408204,hmd_pitch,17.86063
409214,hmd_pitch,17.63135
410213,hmd_pitch,17.54458
411215,hmd_pitch,17.65721
412213,hmd_pitch,17.13416
413211,hmd_pitch,16.87248
414213,hmd_pitch,16.932
414278,starting_story,10;neutral
415210,hmd_pitch,16.98921
416212,hmd_pitch,16.62967
417211,hmd_pitch,16.57208
418210,hmd_pitch,16.72796
419210,hmd_pitch,16.29024
420210,hmd_pitch,16.20294
421219,hmd_pitch,16.08946
422220,hmd_pitch,16.02982
423218,hmd_pitch,15.98872
424219,hmd_pitch,18.06795
425217,hmd_pitch,16.9398
426219,hmd_pitch,16.21091
427218,hmd_pitch,17.99466
428217,hmd_pitch,17.10778
429215,hmd_pitch,24.73257
430217,hmd_pitch,20.716
431215,hmd_pitch,19.73031
432216,hmd_pitch,21.53205
433235,hmd_pitch,25.60801
434236,hmd_pitch,23.14385
435235,hmd_pitch,20.56238
436235,hmd_pitch,21.94711
437233,hmd_pitch,25.82899
438236,hmd_pitch,43.05333
439235,hmd_pitch,30.88198
440233,hmd_pitch,21.08107
441233,hmd_pitch,53.29278
442234,hmd_pitch,53.39528
443234,hmd_pitch,38.03198
444243,hmd_pitch,24.68158
445243,hmd_pitch,24.8285
446250,hmd_pitch,24.87027
