time,event,value
186017,hmd_pitch,12.82911
187017,hmd_pitch,14.30915
188027,hmd_pitch,15.41126
189049,hmd_pitch,15.30661
190048,hmd_pitch,15.32577
191049,hmd_pitch,15.33476
192046,hmd_pitch,15.3785
192124,button_pressed,right;next
192125,repeat_lesson,False
192125,starting_story,7;positive
193047,hmd_pitch,15.45899
194045,hmd_pitch,15.66174
195046,hmd_pitch,15.31729
196047,hmd_pitch,14.44018
197045,hmd_pitch,14.43629
198044,hmd_pitch,12.948
199044,hmd_pitch,12.65466
200055,hmd_pitch,12.31942
201054,hmd_pitch,11.69433
201276,starting_story,11;positive
202053,hmd_pitch,12.43886
203054,hmd_pitch,12.77497
204053,hmd_pitch,12.53632
205053,hmd_pitch,12.68884
205741,starting_story,4;neutral
206051,hmd_pitch,12.86718
207051,hmd_pitch,13.24141
208051,hmd_pitch,13.19203
209050,hmd_pitch,12.7903
210050,hmd_pitch,12.9698
211050,hmd_pitch,13.01728
212043,hmd_pitch,13.03148
213050,hmd_pitch,13.13453
214048,hmd_pitch,12.71642
215047,hmd_pitch,12.25162
216045,hmd_pitch,12.59676
217047,hmd_pitch,13.00307
218048,hmd_pitch,13.14501
219046,hmd_pitch,13.65462
220045,hmd_pitch,13.86775
221046,hmd_pitch,13.80592
222045,hmd_pitch,13.98199
223045,hmd_pitch,13.21223
224055,hmd_pitch,12.99833
225054,hmd_pitch,13.24861
226054,hmd_pitch,13.62838
227054,hmd_pitch,13.50831
228054,hmd_pitch,13.7051
229053,hmd_pitch,13.93795
230052,hmd_pitch,14.02726
231052,hmd_pitch,14.02406
232050,hmd_pitch,13.3582
233052,hmd_pitch,13.09639
234050,hmd_pitch,13.4057
235049,hmd_pitch,13.20862
235856,starting_story,6;neutral
236048,hmd_pitch,13.01818
237050,hmd_pitch,13.10213
238050,hmd_pitch,14.50961
239050,hmd_pitch,14.41133
240049,hmd_pitch,14.64828
241047,hmd_pitch,14.94677
242046,hmd_pitch,14.84734
242479,button_pressed,right;next
242480,repeat_lesson,False
242480,starting_story,7;positive
243047,hmd_pitch,15.13219
244043,hmd_pitch,15.43334
245045,hmd_pitch,14.99613
246045,hmd_pitch,14.37137
247045,hmd_pitch,14.12827
248045,hmd_pitch,14.23057
249041,hmd_pitch,13.81972
250042,hmd_pitch,14.01294
251043,hmd_pitch,14.52166
251654,starting_story,11;positive
252042,hmd_pitch,14.6562
253041,hmd_pitch,13.70665
254040,hmd_pitch,13.01619
255041,hmd_pitch,13.18366
256040,hmd_pitch,13.16624
256130,starting_story,2;neutral
257040,hmd_pitch,13.74356
258040,hmd_pitch,14.09889
259038,hmd_pitch,14.4272
260050,hmd_pitch,14.18962
261049,hmd_pitch,13.7161
262050,hmd_pitch,14.25328
263050,hmd_pitch,14.75743
264049,hmd_pitch,14.34568
265049,hmd_pitch,13.98381
266048,hmd_pitch,14.04137
267047,hmd_pitch,14.46845
268046,hmd_pitch,14.18157
269047,hmd_pitch,14.39239
270047,hmd_pitch,14.75166
271045,hmd_pitch,15.23403
272044,hmd_pitch,14.87086
273044,hmd_pitch,14.82345
274043,hmd_pitch,14.83586
275043,hmd_pitch,14.42988
276043,hmd_pitch,11.77943
277041,hmd_pitch,12.70557
278041,hmd_pitch,13.45529
279041,hmd_pitch,13.81694
280040,hmd_pitch,13.80988
281040,hmd_pitch,14.33382
282041,hmd_pitch,15.02334
283039,hmd_pitch,15.27968
284049,hmd_pitch,15.18318
285049,hmd_pitch,15.35239
286049,hmd_pitch,15.20588
287048,hmd_pitch,14.5885
288050,hmd_pitch,14.97157
289049,hmd_pitch,15.13133
290047,hmd_pitch,15.05205
291046,hmd_pitch,15.16523
292047,hmd_pitch,15.00501
293047,hmd_pitch,14.58134
294046,hmd_pitch,14.55619
295057,hmd_pitch,14.59363
296055,hmd_pitch,14.47409
297056,hmd_pitch,14.86352
298055,hmd_pitch,14.67521
299054,hmd_pitch,14.51437
300053,hmd_pitch,14.98878
301054,hmd_pitch,14.48879
301199,starting_story,6;neutral
302053,hmd_pitch,15.10217
303052,hmd_pitch,15.25993
304053,hmd_pitch,15.39822
305052,hmd_pitch,15.3662
306050,hmd_pitch,15.43599
307045,hmd_pitch,15.75408
307100,button_pressed,right;next
308052,hmd_pitch,15.5792
309048,hmd_pitch,15.45537
310048,hmd_pitch,15.35429
310193,button_pressed,right;next
310194,repeat_lesson,False
310194,starting_story,7;positive
311050,hmd_pitch,15.40998
312049,hmd_pitch,15.38563
313050,hmd_pitch,15.3164
314049,hmd_pitch,14.97668
315049,hmd_pitch,14.72343
316047,hmd_pitch,14.70884
317047,hmd_pitch,14.99116
318046,hmd_pitch,14.95811
319057,hmd_pitch,13.58774
319356,starting_story,11;positive
320056,hmd_pitch,14.14229
321056,hmd_pitch,13.37617
322056,hmd_pitch,13.66719
323054,hmd_pitch,14.11654
323821,starting_story,1;neutral
324050,hmd_pitch,14.51202
325054,hmd_pitch,15.03008
326054,hmd_pitch,15.49592
327054,hmd_pitch,15.76978
328053,hmd_pitch,15.48492
329052,hmd_pitch,15.0529
330051,hmd_pitch,15.61338
331063,hmd_pitch,15.72263
332062,hmd_pitch,15.24984
333062,hmd_pitch,15.24019
334062,hmd_pitch,15.53992
335060,hmd_pitch,15.65585
336060,hmd_pitch,15.46921
337060,hmd_pitch,15.63876
338057,hmd_pitch,15.93069
339060,hmd_pitch,16.0006
340058,hmd_pitch,16.18684
341059,hmd_pitch,16.05524
342057,hmd_pitch,15.82257
343068,hmd_pitch,15.80412
344068,hmd_pitch,15.66982
345068,hmd_pitch,15.4026
346068,hmd_pitch,15.37599
347067,hmd_pitch,15.24458
348066,hmd_pitch,15.46443
349067,hmd_pitch,15.68008
350066,hmd_pitch,16.1145
351065,hmd_pitch,15.98846
352064,hmd_pitch,16.3032
353063,hmd_pitch,16.08331
354062,hmd_pitch,16.30689
355064,hmd_pitch,16.21156
356063,hmd_pitch,16.35645
357061,hmd_pitch,16.30803
358062,hmd_pitch,16.17356
359062,hmd_pitch,15.91204
359493,starting_story,6;neutral
360061,hmd_pitch,16.10117
361060,hmd_pitch,16.54833
362059,hmd_pitch,16.49283
363059,hmd_pitch,16.50126
364059,hmd_pitch,16.6335
365058,hmd_pitch,16.82785
366058,hmd_pitch,16.82313
366258,button_pressed,right;next
366259,repeat_lesson,False
366259,starting_story,7;positive
367068,hmd_pitch,16.85373
368068,hmd_pitch,16.98129
369068,hmd_pitch,16.47983
370067,hmd_pitch,16.31787
371067,hmd_pitch,16.16571
372067,hmd_pitch,16.13286
373066,hmd_pitch,16.09146
374068,hmd_pitch,15.47284
375066,hmd_pitch,15.48338
375420,starting_story,10;neutral
376064,hmd_pitch,15.30176
377065,hmd_pitch,14.65674
378063,hmd_pitch,14.55501
379063,hmd_pitch,14.51524
380063,hmd_pitch,15.18085
381062,hmd_pitch,15.36203
382061,hmd_pitch,15.29481
383061,hmd_pitch,14.91008
384061,hmd_pitch,14.92921
385060,hmd_pitch,15.00138
386059,hmd_pitch,14.3973
387060,hmd_pitch,14.93123
388059,hmd_pitch,14.75815
389058,hmd_pitch,14.42245
390069,hmd_pitch,13.45903
391069,hmd_pitch,20.25581
392068,hmd_pitch,15.44887
393068,hmd_pitch,1.60102
394068,hmd_pitch,2.738637
395067,hmd_pitch,12.37463
396067,hmd_pitch,10.49011
397065,hmd_pitch,9.90866
398066,hmd_pitch,9.727939
