time,event,value
182053,hmd_pitch,20.62234
183049,hmd_pitch,19.78
184052,hmd_pitch,19.24782
185051,hmd_pitch,19.09757
186050,hmd_pitch,19.62298
187049,hmd_pitch,19.6333
188049,hmd_pitch,20.32308
189048,hmd_pitch,20.70703
190049,hmd_pitch,20.94371
191048,hmd_pitch,21.07955
192047,hmd_pitch,21.12499
193045,hmd_pitch,21.06559
194046,hmd_pitch,20.63781
195045,hmd_pitch,20.72044
196044,hmd_pitch,20.67289
197045,hmd_pitch,19.91627
198045,hmd_pitch,19.38391
199045,hmd_pitch,19.01993
200044,hmd_pitch,18.90753
201044,hmd_pitch,18.60381
202044,hmd_pitch,18.59735
203044,hmd_pitch,18.66476
204043,hmd_pitch,19.1706
205043,hmd_pitch,19.43787
206041,hmd_pitch,19.42664
207036,hmd_pitch,19.11854
208038,hmd_pitch,19.19203
209050,hmd_pitch,19.16786
210050,hmd_pitch,19.2745
211052,hmd_pitch,19.55391
212049,hmd_pitch,19.99364
213047,hmd_pitch,20.05406
214046,hmd_pitch,20.14004
215046,hmd_pitch,19.28048
216047,hmd_pitch,19.61421
216725,starting_story,11;negative
217045,hmd_pitch,19.65298
218047,hmd_pitch,19.46946
219046,hmd_pitch,19.11698
220042,hmd_pitch,18.87521
221040,hmd_pitch,18.13715
221310,starting_story,2;neutral
222044,hmd_pitch,18.85004
223043,hmd_pitch,21.23519
224043,hmd_pitch,21.31482
225045,hmd_pitch,21.01354
226044,hmd_pitch,20.68489
227042,hmd_pitch,20.2506
228043,hmd_pitch,17.04217
229043,hmd_pitch,15.31607
230042,hmd_pitch,16.23277
231038,hmd_pitch,20.85994
232041,hmd_pitch,19.68938
233051,hmd_pitch,19.64315
234049,hmd_pitch,19.35686
235050,hmd_pitch,19.43363
236050,hmd_pitch,19.38621
237048,hmd_pitch,19.03309
238046,hmd_pitch,19.24103
239048,hmd_pitch,19.20489
240047,hmd_pitch,19.38122
241069,hmd_pitch,19.47051
242115,hmd_pitch,17.65614
243165,hmd_pitch,18.47364
244168,hmd_pitch,17.70297
245180,hmd_pitch,18.03845
246179,hmd_pitch,18.1522
247179,hmd_pitch,18.31387
248180,hmd_pitch,17.81562
249177,hmd_pitch,17.52118
250176,hmd_pitch,17.912
251177,hmd_pitch,18.10547
252174,hmd_pitch,17.80684
253175,hmd_pitch,17.95045
254175,hmd_pitch,18.02852
255174,hmd_pitch,18.07229
256180,hmd_pitch,17.95177
257183,hmd_pitch,17.96425
258184,hmd_pitch,17.92165
259181,hmd_pitch,17.5505
260183,hmd_pitch,17.33143
261182,hmd_pitch,17.57064
262183,hmd_pitch,17.98087
263181,hmd_pitch,17.98438
264181,hmd_pitch,17.82994
265182,hmd_pitch,17.85685
266181,hmd_pitch,18.09621
266402,starting_story,6;neutral
267179,hmd_pitch,18.42137
268192,hmd_pitch,18.27391
269192,hmd_pitch,18.20662
270188,hmd_pitch,17.95135
271191,hmd_pitch,18.15489
272032,button_pressed,right;next
272189,hmd_pitch,18.05907
273187,hmd_pitch,17.10445
274186,hmd_pitch,17.16239
275187,hmd_pitch,17.25058
276186,hmd_pitch,17.49107
277185,hmd_pitch,16.92701
278185,hmd_pitch,17.84853
278217,button_pressed,right;next
278218,repeat_lesson,False
278218,starting_story,7;negative
279185,hmd_pitch,17.50638
280195,hmd_pitch,17.90315
281196,hmd_pitch,19.1297
282196,hmd_pitch,18.73481
283195,hmd_pitch,18.34279
284195,hmd_pitch,17.50308
285194,hmd_pitch,17.41366
286193,hmd_pitch,16.09181
287194,hmd_pitch,15.9379
288192,hmd_pitch,10.84366
289191,hmd_pitch,9.65052
290193,hmd_pitch,10.67298
291192,hmd_pitch,13.39076
292203,hmd_pitch,13.91281
293201,hmd_pitch,13.93314
294201,hmd_pitch,13.93513
295202,hmd_pitch,14.14724
296200,hmd_pitch,14.10133
297201,hmd_pitch,14.09321
298199,hmd_pitch,14.04246
299199,hmd_pitch,14.19913
300197,hmd_pitch,14.34172
300738,starting_story,11;negative
301197,hmd_pitch,14.20958
302197,hmd_pitch,14.61915
303209,hmd_pitch,23.93938
304206,hmd_pitch,19.16005
305206,hmd_pitch,18.30105
305329,starting_story,1;neutral
306205,hmd_pitch,18.77089
307203,hmd_pitch,19.41243
308206,hmd_pitch,19.45862
309206,hmd_pitch,19.84471
310206,hmd_pitch,18.07342
311204,hmd_pitch,19.3483
312203,hmd_pitch,19.78804
313203,hmd_pitch,19.77333
314202,hmd_pitch,19.63269
315212,hmd_pitch,19.95289
316214,hmd_pitch,19.95767
317213,hmd_pitch,18.71045
318212,hmd_pitch,20.60227
319211,hmd_pitch,19.70744
320212,hmd_pitch,19.32241
321211,hmd_pitch,19.55651
322211,hmd_pitch,19.65854
323211,hmd_pitch,19.45972
324209,hmd_pitch,19.56038
325210,hmd_pitch,19.67016
326210,hmd_pitch,19.4116
327219,hmd_pitch,18.59686
328219,hmd_pitch,18.77119
329219,hmd_pitch,19.02796
330218,hmd_pitch,19.19661
331217,hmd_pitch,19.28576
332217,hmd_pitch,19.42133
333217,hmd_pitch,19.39735
334216,hmd_pitch,19.68913
335215,hmd_pitch,19.48248
336215,hmd_pitch,19.43822
337215,hmd_pitch,19.52046
