time,event,value
182020,hmd_pitch,0.496645
183018,hmd_pitch,0.9618744
184018,hmd_pitch,1.263091
185051,hmd_pitch,0.8295767
186050,hmd_pitch,0.7880374
187049,hmd_pitch,0.7936581
188050,hmd_pitch,0.6203164
189050,hmd_pitch,0.7510856
190048,hmd_pitch,0.6875871
191049,hmd_pitch,0.3649269
192048,hmd_pitch,0.4033334
193047,hmd_pitch,0.9073577
194046,hmd_pitch,0.6350341
195047,hmd_pitch,0.5150615
196047,hmd_pitch,0.6050761
197058,hmd_pitch,0.2885882
198056,hmd_pitch,0.2159934
199056,hmd_pitch,0.3558559
200053,hmd_pitch,0.4790025
201054,hmd_pitch,-0.004706534
202054,hmd_pitch,359.8562
203055,hmd_pitch,359.7017
204053,hmd_pitch,0.3948253
205053,hmd_pitch,0.3156502
206052,hmd_pitch,359.7274
207018,starting_story,11;positive
207053,hmd_pitch,359.6554
208051,hmd_pitch,359.7992
209052,hmd_pitch,359.7811
210050,hmd_pitch,356.2554
211050,hmd_pitch,356.7722
211461,starting_story,4;neutral
212049,hmd_pitch,357.3083
213048,hmd_pitch,0.4536487
214049,hmd_pitch,1.204379
215048,hmd_pitch,0.9482941
216048,hmd_pitch,0.5327287
217048,hmd_pitch,0.4238107
218047,hmd_pitch,0.06201178
219046,hmd_pitch,0.07741003
220046,hmd_pitch,359.6744
221057,hmd_pitch,359.6678
222057,hmd_pitch,4.129718
223055,hmd_pitch,2.75056
224055,hmd_pitch,2.334571
225066,hmd_pitch,1.925219
226067,hmd_pitch,1.454129
227066,hmd_pitch,0.332749
228065,hmd_pitch,359.7199
229065,hmd_pitch,359.3261
230061,hmd_pitch,359.2634
231064,hmd_pitch,359.4886
232058,hmd_pitch,359.5144
233064,hmd_pitch,359.6064
234063,hmd_pitch,0.7535181
235062,hmd_pitch,0.5184422
236063,hmd_pitch,359.4993
237056,hmd_pitch,359.2557
238061,hmd_pitch,359.1786
239061,hmd_pitch,359.3784
240060,hmd_pitch,359.2993
241060,hmd_pitch,359.2
241548,starting_story,6;neutral
242056,hmd_pitch,358.6775
243059,hmd_pitch,358.6853
244069,hmd_pitch,358.5963
245091,hmd_pitch,358.8034
246092,hmd_pitch,358.9096
247090,hmd_pitch,358.9865
247145,button_pressed,right;next
248089,hmd_pitch,357.9301
249090,hmd_pitch,359.033
250089,hmd_pitch,358.8576
250133,button_pressed,right;next
250134,repeat_lesson,False
250134,starting_story,7;positive
251088,hmd_pitch,1.008662
252086,hmd_pitch,2.030656
253087,hmd_pitch,3.573862
254086,hmd_pitch,2.977556
255086,hmd_pitch,0.4280448
256085,hmd_pitch,4.855047
257085,hmd_pitch,2.649543
258086,hmd_pitch,1.818151
259085,hmd_pitch,1.436314
