audio offset,viseme,mouth state
19551.8,F,neutral
19603.9,A,neutral
19643.0,E,neutral
19695.1,G,neutral
19747.2,A,neutral
19799.2,A,neutral
19877.4,H,neutral
19929.4,H,neutral
19994.6,C,neutral
20059.7,E,neutral
20124.8,E,neutral
20163.8,A,neutral
20202.9,E,neutral
20228.9,E,neutral
20281.0,G,neutral
20320.1,B,neutral
20398.2,E,neutral
20463.3,E,neutral
20495.9,E,neutral
20528.4,A,neutral
20593.5,E,neutral
20658.6,E,neutral
20722.7,I,neutral
20775.8,F,neutral
20814.9,A,neutral
20853.9,E,neutral
20906.0,G,neutral
20958.1,A,neutral
21023.2,E,neutral
21127.4,B,neutral
21270.6,E,neutral
21439.9,E,neutral
21569.7,I,neutral
22416.4,I,neutral
22468.5,A,neutral
22585.7,F,neutral
22637.8,A,neutral
22702.9,D,neutral
22807.1,F,neutral
22898.2,A,neutral
22976.3,G,neutral
23015.4,G,neutral
23054.5,C,neutral
23100.0,A,neutral
23145.6,E,neutral
23197.7,A,neutral
23262.8,D,neutral
23340.9,E,neutral
23406.0,A,neutral
23484.1,E,neutral
23509.4,I,neutral
23575.3,E,neutral
23653.4,C,neutral
23770.6,E,neutral
23822.7,A,neutral
23861.7,E,neutral
23887.8,E,neutral
23926.8,A,neutral
23965.9,E,neutral
24018.0,E,neutral
24096.1,E,neutral
24174.2,A,neutral
24317.5,E,neutral
24382.6,E,neutral
24434.4,I,neutral
24486.7,C,neutral
24538.8,E,neutral
24603.9,H,neutral
24669.0,B,neutral
24747.2,H,neutral
24799.2,A,neutral
24851.3,E,neutral
24916.4,C,neutral
24968.5,A,neutral
25020.6,E,neutral
25111.7,A,neutral
25176.8,G,neutral
25241.9,B,neutral
25307.1,E,neutral
25372.2,E,neutral
25398.2,E,neutral
25424.2,A,neutral
25476.3,E,neutral
25541.4,E,neutral
25593.5,A,neutral
25671.6,E,neutral
25723.7,B,neutral
25801.8,E,neutral
25866.9,E,neutral
25958.1,G,neutral
26010.2,A,neutral
26126.4,I,neutral
26335.7,E,neutral
26413.8,C,neutral
26505.0,E,neutral
26544.0,E,neutral
26583.1,D,neutral
26635.2,B,neutral
26700.3,E,neutral
26752.4,A,neutral
26830.5,A,neutral
26908.6,H,neutral
26960.7,C,neutral
27019.3,B,neutral
27077.9,E,neutral
27143.0,A,neutral
27247.2,E,neutral
27324.4,I,neutral
28184.7,I,neutral
28236.7,A,neutral
28380.0,F,neutral
28445.1,E,neutral
28484.1,A,neutral
28523.2,E,neutral
28640.4,B,neutral
28731.5,F,neutral
28796.6,E,neutral
28848.7,A,neutral
28913.8,G,neutral
28978.9,B,neutral
29057.1,E,neutral
29122.2,E,neutral
29148.2,E,neutral
29174.2,A,neutral
29239.3,E,neutral
29291.4,A,neutral
29343.5,D,neutral
29408.6,E,neutral
29473.7,B,neutral
29512.8,E,neutral
29564.9,G,neutral
29603.9,A,neutral
29656.0,E,neutral
29727.6,E,neutral
29799.2,A,neutral
29903.4,E,neutral
29994.6,E,neutral
30072.7,I,neutral
30163.8,E,neutral
30228.9,B,neutral
30268.0,E,neutral
30333.1,A,neutral
30385.2,E,neutral
30502.4,C,neutral
30580.5,A,neutral
30658.6,E,neutral
30723.7,D,neutral
30775.8,B,neutral
30853.9,G,neutral
30893.0,A,neutral
30932.1,E,neutral
30984.1,A,neutral
31036.2,D,neutral
31101.3,D,neutral
31140.4,C,neutral
31205.5,E,neutral
31244.6,E,neutral
31270.6,E,neutral
31322.7,B,neutral
31361.7,E,neutral
31465.9,A,neutral
31518.0,E,neutral
31583.1,G,neutral
31635.2,A,neutral
31700.3,G,neutral
31765.4,B,neutral
31830.5,E,neutral
31895.6,E,neutral
31928.1,E,neutral
31960.7,A,neutral
32025.8,E,neutral
32077.9,A,neutral
32143.0,E,neutral
32221.1,B,neutral
32338.3,E,neutral
32493.7,I,neutral
33340.9,I,neutral
33393.0,E,neutral
33640.4,C,neutral
33912.9,I,neutral
34189.9,I,neutral
34189.9,G,neutral
34281.0,B,neutral
34359.1,E,neutral
34437.3,E,neutral
34502.4,E,neutral
34580.5,E,neutral
34645.6,C,neutral
34723.7,E,neutral
34788.8,E,neutral
34840.9,D,neutral
34880.0,A,neutral
34932.1,E,neutral
34971.1,G,neutral
35010.2,A,neutral
35088.3,F,neutral
35192.5,B,neutral
35244.6,E,neutral
35322.7,E,neutral
35400.8,E,neutral
35505.0,G,neutral
35557.1,B,neutral
35635.2,E,neutral
35713.3,E,neutral
35752.4,E,neutral
35791.4,A,neutral
35882.6,E,neutral
36050.9,I,neutral
