audio offset,viseme,mouth state
34320.1,I,angry
34409.7,B,angry
34486.2,A,angry
34562.8,E,angry
34639.3,E,angry
34741.3,C,angry
34837.0,B,angry
34932.7,E,angry
35009.2,A,angry
35073.0,E,angry
35124.0,E,angry
35213.3,H,angry
35264.3,G,angry
35379.1,C,angry
35493.9,H,angry
35544.9,A,angry
35634.2,E,angry
35710.7,E,angry
35825.5,C,angry
35997.7,A,angry
36169.1,I,angry
37199.0,I,angry
37199.0,I,angry
37250.0,G,angry
37428.6,A,angry
37556.1,E,angry
37645.4,A,angry
37721.9,E,angry
37798.5,A,angry
37875.0,H,angry
37926.0,C,angry
37989.8,B,angry
38053.6,E,angry
38142.9,E,angry
38257.7,D,angry
38423.5,E,angry
38500.0,C,angry
38582.9,B,angry
38665.8,E,angry
38742.3,A,angry
38793.4,E,angry
38831.6,E,angry
38908.2,H,angry
38997.4,A,angry
39112.2,E,angry
39163.3,A,angry
39265.3,E,angry
39392.9,E,angry
39584.0,I,angry
