audio offset,viseme,mouth state
21166.8,C,happy
21302.7,E,happy
21397.8,B,happy
21520.1,F,happy
21601.6,A,happy
21669.6,G,happy
21764.7,B,happy
21914.1,E,happy
21995.7,A,happy
22104.3,E,happy
22171.9,I,happy
22240.2,C,happy
22362.5,E,happy
22457.6,E,happy
22607.1,H,happy
22688.6,C,happy
22960.3,G,happy
23040.9,I,happy
23096.2,H,happy
23150.5,A,happy
23232.1,E,happy
23327.2,E,happy
23422.3,E,happy
23503.8,E,happy
23571.7,C,happy
23843.5,E,happy
24205.4,I,happy
24205.4,A,happy
24300.5,E,happy
24395.7,D,happy
24490.8,B,happy
24599.5,G,happy
24694.6,A,happy
24762.5,E,happy
24871.2,F,happy
24952.7,B,happy
25075.0,E,happy
25156.5,A,happy
25278.8,B,happy
25387.5,H,happy
25441.8,H,happy
25482.6,A,happy
25550.5,E,happy
25659.2,B,happy
25781.5,E,happy
25835.9,A,happy
25958.2,E,happy
26422.3,I,happy
26422.3,A,happy
26503.8,E,happy
26626.1,G,happy
26721.2,A,happy
26843.5,F,happy
26938.6,H,happy
27033.7,A,happy
27156.0,E,happy
27264.7,F,happy
27305.4,A,happy
27373.4,G,happy
27454.9,A,happy
27550.0,E,happy
27617.9,A,happy
27685.9,E,happy
27753.8,B,happy
27889.7,G,happy
27944.0,A,happy
28039.1,E,happy
28215.3,I,happy
29098.9,I,happy
29153.3,B,happy
29357.1,F,happy
29438.6,E,happy
29506.5,A,happy
29601.6,H,happy
29696.7,E,happy
29778.3,C,happy
29887.0,E,happy
29968.5,B,happy
30050.0,F,happy
30117.9,A,happy
30185.9,G,happy
30267.4,B,happy
30416.8,E,happy
30498.4,A,happy
30620.7,E,happy
30701.9,I,happy
30783.7,E,happy
30851.6,A,happy
30946.7,E,happy
31028.3,A,happy
31109.8,E,happy
31245.7,D,happy
31354.3,H,happy
31395.1,A,happy
31435.9,E,happy
31503.8,H,happy
31571.7,C,happy
31673.6,B,happy
31775.5,A,happy
31897.8,E,happy
31951.9,I,happy
32210.3,E,happy
32291.8,C,happy
32441.3,E,happy
32509.2,E,happy
32604.3,E,happy
32685.9,C,happy
32821.7,H,happy
32903.3,A,happy
33011.9,I,happy
33066.3,E,happy
33147.8,A,happy
33188.6,E,happy
33283.7,E,happy
33331.2,E,happy
33378.8,A,happy
33473.9,H,happy
33528.3,H,happy
33609.8,E,happy
33718.5,B,happy
33840.8,E,happy
33949.5,F,happy
34058.1,A,happy
34180.4,E,happy
34221.2,E,happy
34329.9,C,happy
34513.3,A,happy
34695.9,I,happy
34977.2,I,happy
34977.2,E,happy
35045.1,G,happy
35126.6,C,happy
35235.3,E,happy
35303.3,E,happy
35384.8,B,happy
35574.2,I,happy
35629.3,E,happy
35710.9,A,happy
35751.6,E,happy
35833.2,E,happy
35941.8,A,happy
36077.7,C,happy
36308.7,G,happy
36431.0,D,happy
36498.9,B,happy
36573.6,A,happy
36648.4,F,happy
36729.9,G,happy
36784.2,B,happy
36865.8,E,happy
36960.9,E,happy
37001.6,E,happy
37069.6,A,happy
37137.5,F,happy
37219.0,G,happy
37314.1,C,happy
37409.2,A,happy
37504.3,E,happy
38063.6,I,happy
38063.6,A,happy
38158.7,E,happy
38253.8,E,happy
38376.1,G,happy
38444.0,B,happy
38552.7,H,happy
38593.5,A,happy
38688.6,E,happy
38783.6,I,happy
38838.0,E,happy
38919.6,A,happy
38973.9,E,happy
39082.6,E,happy
39218.5,H,happy
39286.4,B,happy
39408.7,G,happy
39531.0,E,happy
39666.8,B,happy
39775.5,E,happy
39870.7,E,happy
39965.8,C,happy
40101.6,A,happy
40237.5,H,happy
40319.0,E,happy
40413.6,I,happy
40468.5,H,happy
40536.4,B,happy
40645.1,E,happy
40699.5,A,happy
40753.8,E,happy
40835.3,G,happy
40889.7,A,happy
40944.0,E,happy
41066.3,A,happy
41202.2,G,happy
41256.5,A,happy
41324.5,E,happy
41378.8,H,happy
41433.1,E,happy
41501.1,C,happy
41609.8,E,happy
41704.9,B,happy
41800.0,F,happy
41867.9,A,happy
41935.9,G,happy
42017.4,B,happy
42166.8,E,happy
42262.0,A,happy
42438.6,E,happy
42655.6,I,happy
