audio offset,viseme,mouth state
50.0,I,neutral
102.1,G,neutral
180.2,A,neutral
297.4,E,neutral
375.5,C,neutral
427.6,E,neutral
492.7,F,neutral
583.9,G,neutral
649.0,C,neutral
805.2,E,neutral
896.4,E,neutral
974.5,A,neutral
1052.6,E,neutral
1130.7,E,neutral
1195.8,C,neutral
1352.1,G,neutral
1508.0,I,neutral
2304.7,I,neutral
2356.8,G,neutral
2408.9,B,neutral
2447.9,A,neutral
2500.0,G,neutral
2591.1,A,neutral
2682.3,F,neutral
2747.4,C,neutral
2799.5,E,neutral
2864.6,G,neutral
2903.6,A,neutral
2955.7,H,neutral
3020.8,G,neutral
3085.9,A,neutral
3164.1,E,neutral
3229.2,A,neutral
3294.3,E,neutral
3346.4,F,neutral
3411.5,G,neutral
3476.6,A,neutral
3593.7,E,neutral
3724.0,C,neutral
3892.7,I,neutral
3958.3,A,neutral
4062.5,E,neutral
4140.6,C,neutral
4179.7,E,neutral
4257.8,E,neutral
4349.0,G,neutral
4414.1,C,neutral
4492.2,E,neutral
4570.3,C,neutral
4648.4,H,neutral
4778.6,B,neutral
4850.3,A,neutral
4921.9,G,neutral
5052.1,E,neutral
5168.7,I,neutral
5364.6,F,neutral
5429.7,B,neutral
5533.9,E,neutral
5585.9,A,neutral
5651.0,E,neutral
5755.2,C,neutral
5846.4,G,neutral
5924.5,E,neutral
6002.6,E,neutral
6067.7,A,neutral
6132.8,E,neutral
6171.9,E,neutral
6210.9,A,neutral
6289.1,E,neutral
6354.2,E,neutral
6418.7,I,neutral
6471.4,D,neutral
6510.4,A,neutral
6562.5,E,neutral
6627.6,H,neutral
6692.7,A,neutral
6796.9,E,neutral
6875.0,A,neutral
7018.2,E,neutral
7161.5,E,neutral
7369.7,I,neutral
8229.2,I,neutral
8281.2,A,neutral
8385.4,D,neutral
8463.5,E,neutral
8528.6,A,neutral
8567.7,E,neutral
8645.8,E,neutral
8737.0,H,neutral
8815.1,C,neutral
8919.3,E,neutral
8984.4,G,neutral
9036.5,A,neutral
9101.6,E,neutral
9153.6,E,neutral
9205.7,B,neutral
9283.9,E,neutral
9335.9,E,neutral
9388.0,A,neutral
9466.1,E,neutral
9557.2,I,neutral
9609.4,A,neutral
9661.5,F,neutral
9700.5,A,neutral
9791.7,E,neutral
9882.8,G,neutral
9947.9,C,neutral
10013.0,E,neutral
10091.1,C,neutral
10169.3,H,neutral
10286.5,B,neutral
10364.6,A,neutral
10442.7,G,neutral
10585.2,I,neutral
10651.0,H,neutral
10703.1,C,neutral
10742.2,A,neutral
10794.3,G,neutral
10859.4,A,neutral
10924.5,F,neutral
11028.6,C,neutral
11106.8,E,neutral
11184.9,H,neutral
11224.0,A,neutral
11276.0,F,neutral
11341.1,G,neutral
11380.2,B,neutral
11445.3,E,neutral
11484.4,A,neutral
11679.7,E,neutral
11822.9,E,neutral
12044.2,I,neutral
12903.6,I,neutral
12955.7,E,neutral
13059.9,E,neutral
13125.0,C,neutral
13177.1,A,neutral
13229.2,A,neutral
13281.3,E,neutral
13333.3,E,neutral
13398.4,A,neutral
13437.5,G,neutral
13489.6,A,neutral
13658.9,E,neutral
13776.0,E,neutral
13853.6,I,neutral
13919.3,H,neutral
13984.4,A,neutral
14088.5,E,neutral
14140.6,G,neutral
14179.7,A,neutral
14218.8,E,neutral
14283.9,G,neutral
14322.9,A,neutral
14388.0,E,neutral
14466.1,G,neutral
14531.2,C,neutral
14596.4,E,neutral
14674.5,C,neutral
14752.6,H,neutral
14869.8,B,neutral
14928.4,A,neutral
14987.0,G,neutral
15052.1,A,neutral
15117.2,E,neutral
15195.3,H,neutral
15273.4,B,neutral
15351.6,A,neutral
15429.7,G,neutral
15611.6,I,neutral
16458.3,I,neutral
16510.4,G,neutral
16575.5,A,neutral
16653.6,F,neutral
16744.8,A,neutral
16835.9,H,neutral
16901.0,B,neutral
16959.6,A,neutral
17018.2,G,neutral
17135.4,E,neutral
17213.3,I,neutral
17382.8,C,neutral
17447.9,E,neutral
17513.0,G,neutral
17552.1,A,neutral
17604.2,A,neutral
17708.3,G,neutral
17760.4,A,neutral
17812.5,E,neutral
17864.6,E,neutral
17942.7,A,neutral
18085.9,E,neutral
18164.1,E,neutral
18202.3,I,neutral
18385.4,E,neutral
18437.5,A,neutral
18502.6,F,neutral
18580.7,E,neutral
18658.9,C,neutral
18710.9,B,neutral
18763.0,E,neutral
18828.1,E,neutral
18893.2,A,neutral
19062.5,E,neutral
19205.7,E,neutral
19413.3,I,neutral
20260.4,I,neutral
20312.5,F,neutral
20481.8,G,neutral
20546.9,C,neutral
20677.1,E,neutral
20755.2,E,neutral
20833.3,A,neutral
20885.4,E,neutral
20950.5,E,neutral
21002.6,C,neutral
21119.8,G,neutral
21171.9,D,neutral
21210.9,C,neutral
21263.0,E,neutral
21302.1,E,neutral
21341.1,E,neutral
21380.2,B,neutral
21419.3,E,neutral
21497.4,G,neutral
21549.5,C,neutral
21582.0,A,neutral
21614.6,H,neutral
21679.7,A,neutral
21731.8,E,neutral
21849.0,C,neutral
21894.5,A,neutral
21953.1,H,neutral
22031.2,C,neutral
22083.3,B,neutral
22135.4,E,neutral
22187.5,E,neutral
22239.6,A,neutral
22291.7,E,neutral
22330.4,I,neutral
22395.8,E,neutral
22434.9,B,neutral
22487.0,A,neutral
22539.1,H,neutral
22578.1,E,neutral
22630.2,E,neutral
22747.4,A,neutral
22903.6,E,neutral
22968.4,I,neutral
23033.9,H,neutral
23085.9,A,neutral
23138.0,E,neutral
23216.1,C,neutral
23268.2,E,neutral
23333.3,G,neutral
23385.4,B,neutral
23437.5,E,neutral
23489.6,E,neutral
23567.7,C,neutral
23645.8,H,neutral
23697.9,E,neutral
23789.1,C,neutral
23828.1,B,neutral
23867.2,E,neutral
23932.3,H,neutral
24010.4,A,neutral
24088.5,G,neutral
24166.7,B,neutral
24212.2,A,neutral
24257.8,E,neutral
24362.0,A,neutral
24478.4,I,neutral
24544.3,A,neutral
24622.4,E,neutral
24713.5,G,neutral
24778.6,C,neutral
24869.8,E,neutral
24974.0,B,neutral
25000.0,A,neutral
25026.0,E,neutral
25091.1,A,neutral
25130.2,E,neutral
25182.3,C,neutral
25234.4,E,neutral
25286.5,G,neutral
25325.5,A,neutral
25364.6,E,neutral
25468.7,C,neutral
25625.0,H,neutral
25780.4,I,neutral
26640.6,I,neutral
26692.7,E,neutral
26822.9,A,neutral
26927.1,E,neutral
26992.2,A,neutral
27057.3,E,neutral
27147.6,I,neutral
27226.6,B,neutral
27304.7,A,neutral
27382.8,E,neutral
27447.9,E,neutral
27539.1,C,neutral
27630.2,B,neutral
27721.4,E,neutral
27799.5,A,neutral
27851.6,E,neutral
27890.6,E,neutral
27955.7,H,neutral
28007.8,G,neutral
28072.9,C,neutral
28177.1,H,neutral
28229.2,A,neutral
28307.3,E,neutral
28385.4,E,neutral
28476.6,C,neutral
28632.8,A,neutral
28788.6,I,neutral
29635.4,I,neutral
29687.5,G,neutral
29765.6,A,neutral
29856.8,E,neutral
29934.9,A,neutral
30000.0,E,neutral
30065.1,A,neutral
30130.2,H,neutral
30182.3,C,neutral
30240.9,B,neutral
30299.5,E,neutral
30377.6,E,neutral
30468.8,D,neutral
30599.0,E,neutral
30677.1,C,neutral
30755.2,B,neutral
30833.3,E,neutral
30911.5,A,neutral
30950.5,E,neutral
30989.6,E,neutral
31054.7,H,neutral
31106.8,A,neutral
31210.9,E,neutral
31250.0,A,neutral
31341.1,E,neutral
31445.3,E,neutral
31640.4,I,neutral
