audio offset,viseme,mouth state
50.0,I,happy
102.1,G,happy
232.3,A,happy
375.5,E,happy
453.6,C,happy
531.8,E,happy
609.9,F,happy
701.0,G,happy
779.2,C,happy
1000.5,E,happy
1078.6,E,happy
1156.8,A,happy
1221.9,E,happy
1313.0,E,happy
1391.1,C,happy
1612.5,G,happy
1820.0,I,happy
2617.2,I,happy
2669.3,G,happy
2773.4,B,happy
2832.0,A,happy
2903.6,G,happy
3020.8,A,happy
3151.0,F,happy
3216.1,C,happy
3268.2,E,happy
3333.3,G,happy
3372.4,A,happy
3437.5,H,happy
3502.6,G,happy
3567.7,A,happy
3658.9,E,happy
3724.0,A,happy
3802.1,E,happy
3867.2,F,happy
3932.3,G,happy
3997.4,A,happy
4140.6,E,happy
4270.8,C,happy
4452.2,I,happy
4505.2,A,happy
4609.4,E,happy
4700.5,C,happy
4752.6,E,happy
4830.7,E,happy
4908.9,G,happy
4974.0,C,happy
5065.1,E,happy
5143.2,C,happy
5247.4,H,happy
5351.6,B,happy
5462.2,A,happy
5572.9,G,happy
5716.1,E,happy
6148.4,I,happy
6148.4,F,happy
6278.6,B,happy
6408.9,E,happy
6474.0,A,happy
6578.1,E,happy
6695.3,C,happy
6838.5,G,happy
6916.7,E,happy
6994.8,E,happy
7059.9,A,happy
7151.0,E,happy
7196.6,E,happy
7242.2,A,happy
7320.3,E,happy
7411.5,E,happy
7476.4,I,happy
7528.6,D,happy
7580.7,A,happy
7658.9,E,happy
7737.0,H,happy
7815.1,A,happy
7958.3,E,happy
8049.5,A,happy
8257.8,E,happy
8453.1,E,happy
8661.4,I,happy
9557.8,I,happy
9609.9,A,happy
9740.1,D,happy
9831.2,E,happy
9896.4,A,happy
9948.4,E,happy
10039.6,E,happy
10143.7,H,happy
10208.9,C,happy
10352.1,E,happy
10417.2,G,happy
10456.2,A,happy
10534.4,E,happy
10593.0,E,happy
10651.6,B,happy
10742.7,E,happy
10807.8,E,happy
10859.9,A,happy
10951.0,E,happy
11054.8,I,happy
11107.3,A,happy
11185.4,F,happy
11224.5,A,happy
11315.6,E,happy
11406.8,G,happy
11471.9,C,happy
11576.0,E,happy
11667.2,C,happy
11784.4,H,happy
11901.6,B,happy
12012.2,A,happy
12122.9,G,happy
12278.8,I,happy
12331.2,H,happy
12396.4,C,happy
12454.9,A,happy
12526.6,G,happy
12591.7,A,happy
12656.8,F,happy
12760.9,C,happy
12852.1,E,happy
12943.2,H,happy
12995.3,A,happy
13073.4,F,happy
13125.5,G,happy
13164.6,B,happy
13255.7,E,happy
13307.8,A,happy
13568.2,E,happy
13737.5,E,happy
13945.8,I,happy
14742.2,I,happy
14794.3,E,happy
14937.5,E,happy
15015.6,C,happy
15080.7,A,happy
15145.8,A,happy
15197.9,E,happy
15263.0,E,happy
15302.1,A,happy
15354.2,G,happy
15432.3,A,happy
15640.6,E,happy
15770.8,E,happy
15861.2,I,happy
15914.1,H,happy
15992.2,A,happy
16135.4,E,happy
16174.5,G,happy
16213.5,A,happy
16252.6,E,happy
16304.7,G,happy
16343.7,A,happy
16395.8,E,happy
16513.0,G,happy
16565.1,C,happy
16656.2,E,happy
16734.4,C,happy
16838.5,H,happy
16942.7,B,happy
17014.3,A,happy
17085.9,G,happy
17177.1,A,happy
17255.2,E,happy
17346.4,H,happy
17424.5,B,happy
17522.1,A,happy
17619.8,G,happy
17893.2,I,happy
18739.6,I,happy
18791.7,G,happy
18895.8,A,happy
18974.0,F,happy
19078.1,A,happy
19208.3,H,happy
19286.5,B,happy
19364.6,A,happy
19442.7,G,happy
19585.9,E,happy
19650.6,I,happy
19820.3,C,happy
19898.4,E,happy
19963.5,G,happy
20002.6,A,happy
20080.7,A,happy
20210.9,G,happy
20263.0,A,happy
20328.1,E,happy
20393.2,E,happy
20471.4,A,happy
20679.7,E,happy
20770.8,E,happy
20809.6,I,happy
21163.5,I,happy
21163.5,E,happy
21228.6,A,happy
21371.9,F,happy
21463.0,E,happy
21567.2,C,happy
21638.8,B,happy
21710.4,E,happy
21775.5,E,happy
21840.6,A,happy
22049.0,E,happy
22231.3,E,happy
22439.5,I,happy
24573.4,I,happy
24573.4,I,happy
24625.5,F,happy
24768.8,G,happy
24846.9,C,happy
25029.2,E,happy
25107.3,E,happy
25185.4,A,happy
25237.5,E,happy
25315.6,E,happy
25380.7,C,happy
25537.0,G,happy
25628.1,D,happy
25680.2,C,happy
25745.3,E,happy
25784.4,E,happy
25810.4,E,happy
25849.5,B,happy
25901.6,E,happy
25992.7,G,happy
26057.8,C,happy
26116.4,A,happy
26175.0,H,happy
26240.1,A,happy
26318.2,E,happy
26435.4,C,happy
26513.5,A,happy
26604.7,H,happy
26682.8,C,happy
26747.9,B,happy
26813.0,E,happy
26891.1,E,happy
26969.3,A,happy
27047.4,E,happy
27112.4,I,happy
27177.6,E,happy
27242.7,B,happy
27320.8,A,happy
27399.0,H,happy
27464.1,E,happy
27542.2,E,happy
27646.4,A,happy
27841.7,E,happy
28263.0,I,happy
28263.0,H,happy
28289.1,A,happy
28367.2,E,happy
28445.3,C,happy
28536.5,E,happy
28614.6,G,happy
28653.6,B,happy
28744.8,E,happy
28809.9,E,happy
28888.0,C,happy
29005.2,H,happy
29083.3,E,happy
29174.5,C,happy
29246.1,B,happy
29317.7,E,happy
29408.9,H,happy
29487.0,A,happy
29604.2,G,happy
29695.3,B,happy
29753.9,A,happy
29812.5,E,happy
29916.7,A,happy
30072.0,I,happy
30125.0,A,happy
30216.1,E,happy
30307.3,G,happy
30398.4,C,happy
30515.6,E,happy
30619.8,B,happy
30665.4,A,happy
30710.9,E,happy
30776.0,A,happy
30841.1,E,happy
30919.3,C,happy
30997.4,E,happy
31049.5,G,happy
31088.5,A,happy
31140.6,E,happy
31257.8,C,happy
31505.2,H,happy
31687.0,I,happy
32583.9,I,happy
32635.9,E,happy
32792.2,A,happy
32922.4,E,happy
32987.5,A,happy
33052.6,E,happy
