audio offset,viseme,mouth state
21614.6,A,neutral
21692.7,E,neutral
21770.8,F,neutral
21796.9,A,neutral
21849.0,G,neutral
21914.1,A,neutral
21979.2,E,neutral
22044.3,A,neutral
22096.4,E,neutral
22161.5,B,neutral
22265.6,G,neutral
22317.7,A,neutral
22382.8,E,neutral
22538.1,I,neutral
23385.4,I,neutral
23437.5,B,neutral
23567.7,F,neutral
23632.8,E,neutral
23684.9,A,neutral
23750.0,H,neutral
23828.1,E,neutral
23906.3,C,neutral
23984.4,E,neutral
24062.5,B,neutral
24127.6,F,neutral
24192.7,A,neutral
24244.8,G,neutral
24309.9,B,neutral
24414.1,E,neutral
24479.2,A,neutral
24596.4,E,neutral
24674.4,I,neutral
24752.6,E,neutral
24817.7,A,neutral
24869.8,E,neutral
24934.9,A,neutral
25013.0,E,neutral
25130.2,D,neutral
25221.4,H,neutral
25260.4,A,neutral
25299.5,E,neutral
25364.6,H,neutral
25442.7,C,neutral
25514.3,B,neutral
25585.9,A,neutral
25690.1,E,neutral
25741.4,I,neutral
25963.5,E,neutral
26015.6,C,neutral
26119.8,E,neutral
26184.9,E,neutral
26263.0,E,neutral
26328.1,C,neutral
26419.3,H,neutral
26484.4,A,neutral
26575.4,I,neutral
26627.6,E,neutral
26705.7,A,neutral
26744.8,E,neutral
26796.9,E,neutral
26835.9,E,neutral
26875.0,A,neutral
26940.1,H,neutral
26979.2,H,neutral
27031.2,E,neutral
27135.4,B,neutral
27213.5,E,neutral
27291.7,F,neutral
27382.8,A,neutral
27474.0,E,neutral
27513.0,E,neutral
27617.2,C,neutral
27721.4,A,neutral
27825.4,I,neutral
28059.9,E,neutral
28125.0,G,neutral
28190.1,C,neutral
28268.2,E,neutral
28333.3,E,neutral
28385.4,B,neutral
28541.4,I,neutral
28606.8,E,neutral
28684.9,A,neutral
28724.0,E,neutral
28789.1,E,neutral
28867.2,A,neutral
28971.4,C,neutral
29127.6,G,neutral
29205.7,D,neutral
29270.8,B,neutral
29322.9,A,neutral
29375.0,F,neutral
29466.1,G,neutral
29505.2,B,neutral
29557.3,E,neutral
29635.4,E,neutral
29674.5,E,neutral
29739.6,A,neutral
29778.6,F,neutral
29843.7,G,neutral
29908.9,C,neutral
29987.0,A,neutral
30065.1,E,neutral
30168.4,I,neutral
30403.6,A,neutral
30520.8,E,neutral
30585.9,E,neutral
30690.1,G,neutral
30742.2,B,neutral
30820.3,H,neutral
30859.4,A,neutral
30937.5,E,neutral
31028.6,I,neutral
31080.7,E,neutral
31158.9,A,neutral
31197.9,E,neutral
31276.0,E,neutral
31367.2,H,neutral
31419.3,B,neutral
31510.4,G,neutral
31601.6,E,neutral
31718.8,B,neutral
31796.9,E,neutral
31862.0,E,neutral
31953.1,C,neutral
32024.7,A,neutral
32096.4,H,neutral
32161.5,E,neutral
32252.6,I,neutral
32317.7,H,neutral
32369.8,B,neutral
32447.9,E,neutral
32500.0,A,neutral
32539.1,E,neutral
32604.2,G,neutral
32656.2,A,neutral
32695.3,E,neutral
32786.5,A,neutral
32864.6,G,neutral
32916.7,A,neutral
32968.7,E,neutral
33020.8,H,neutral
33085.9,E,neutral
33164.1,C,neutral
33229.2,E,neutral
33320.3,B,neutral
33398.4,F,neutral
33463.5,A,neutral
33515.6,G,neutral
33593.7,B,neutral
33697.9,E,neutral
33776.0,A,neutral
33906.2,E,neutral
34100.6,I,neutral
