audio offset,viseme,mouth state
35194.8,E,happy
35246.9,A,happy
35285.9,E,happy
35377.1,C,happy
35481.2,A,happy
35585.4,A,happy
35650.5,E,happy
35780.7,E,happy
36001.3,I,happy
36885.9,I,happy
36938.0,G,happy
37029.2,A,happy
37120.3,G,happy
37198.4,A,happy
37354.7,E,happy
37445.8,E,happy
37524.0,E,happy
37628.1,H,happy
37706.3,A,happy
37823.4,E,happy
37940.6,A,happy
38070.8,E,happy
38161.9,I,happy
38214.1,C,happy
38266.1,A,happy
38331.3,D,happy
38409.4,C,happy
38500.5,E,happy
38552.6,E,happy
38578.6,E,happy
38630.7,B,happy
38669.8,E,happy
38760.9,B,happy
38865.1,A,happy
38969.3,H,happy
39020.9,I,happy
39086.5,A,happy
39177.6,E,happy
39268.8,E,happy
39346.9,G,happy
39412.0,C,happy
39542.2,E,happy
39607.3,A,happy
39918.9,I,happy
40716.1,I,happy
40768.2,E,happy
40898.4,G,happy
40976.6,C,happy
41106.8,E,happy
41171.9,A,happy
41315.1,E,happy
41393.2,A,happy
41510.4,F,happy
41575.5,E,happy
41718.8,A,happy
41809.9,E,happy
41875.0,E,happy
41953.1,G,happy
42044.3,B,happy
42265.6,E,happy
42356.8,E,happy
42434.1,I,happy
42643.2,E,happy
42734.4,E,happy
42812.5,A,happy
42968.7,C,happy
43125.0,A,happy
43281.2,E,happy
43372.1,I,happy
43424.5,A,happy
43424.5,E,happy
43528.6,E,happy
43619.8,D,happy
43750.0,H,happy
43815.1,C,happy
43971.4,B,happy
44127.6,E,happy
44244.8,E,happy
44413.1,I,happy
45260.4,I,happy
45312.5,C,happy
45468.8,G,happy
45533.9,G,happy
45599.0,C,happy
45742.2,G,happy
45794.3,B,happy
45852.9,A,happy
45924.5,C,happy
45976.6,E,happy
46041.7,E,happy
46132.8,C,happy
46276.0,E,happy
46328.1,E,happy
46419.3,A,happy
46484.4,D,happy
46562.5,H,happy
46614.6,A,happy
46666.7,E,happy
46744.8,C,happy
46835.9,A,happy
46927.1,E,happy
46992.2,A,happy
47057.3,E,happy
47135.4,F,happy
47213.5,A,happy
47291.7,E,happy
47369.8,A,happy
47434.9,E,happy
47474.0,A,happy
47539.1,G,happy
47591.1,A,happy
47669.3,H,happy
47747.4,A,happy
47851.6,E,happy
47916.7,A,happy
48020.8,E,happy
48112.0,E,happy
48215.4,I,happy
48505.2,I,happy
48505.2,G,happy
48570.3,B,happy
48615.9,A,happy
48674.5,E,happy
48752.6,A,happy
48843.8,F,happy
48908.9,E,happy
49026.0,A,happy
49104.2,H,happy
49169.3,E,happy
49221.4,A,happy
49286.5,E,happy
49390.6,E,happy
49533.9,A,happy
49612.0,H,happy
49664.1,A,happy
49729.2,G,happy
49794.3,A,happy
49872.4,E,happy
49937.5,E,happy
49989.6,B,happy
50054.7,E,happy
50145.8,C,happy
50237.0,E,happy
50315.1,E,happy
50380.2,A,happy
50458.3,E,happy
50549.5,E,happy
50614.6,A,happy
50770.8,E,happy
50991.2,I,happy
