audio offset,viseme,mouth state
14612.5,A,angry
14687.5,H,angry
14737.5,A,angry
14800.0,G,angry
14862.5,A,angry
14937.5,E,angry
15000.0,E,angry
15075.0,B,angry
15125.0,D,angry
15262.5,C,angry
15387.5,E,angry
15437.5,A,angry
15512.5,E,angry
15612.0,I,angry
15675.0,C,angry
15787.5,E,angry
15887.5,B,angry
16062.5,E,angry
16175.0,E,angry
16262.0,I,angry
17125.0,I,angry
17175.0,E,angry
17337.5,C,angry
17437.5,H,angry
17500.0,A,angry
17600.0,E,angry
17687.5,A,angry
17775.0,E,angry
17850.0,E,angry
18012.5,C,angry
18150.0,E,angry
18237.5,H,angry
18287.5,G,angry
18400.0,D,angry
18600.0,I,angry
18662.5,H,angry
18725.0,A,angry
18787.5,E,angry
18862.5,E,angry
19025.0,C,angry
19112.5,A,angry
19200.0,A,angry
19400.0,E,angry
19475.0,I,angry
19650.0,E,angry
19700.0,A,angry
19750.0,E,angry
19787.5,E,angry
19875.0,E,angry
19962.5,A,angry
20062.5,E,angry
20137.5,E,angry
20200.0,A,angry
20225.0,E,angry
20300.0,G,angry
20337.5,A,angry
20412.5,E,angry
20525.0,B,angry
20612.5,E,angry
20700.0,E,angry
20762.5,A,angry
20812.5,F,angry
20862.5,G,angry
20900.0,A,angry
20975.0,D,angry
21087.5,C,angry
21156.2,A,angry
21225.0,E,angry
21287.0,I,angry
21350.0,A,angry
21412.5,E,angry
21475.0,E,angry
21562.5,E,angry
21700.0,B,angry
21750.0,A,angry
21812.5,H,angry
21925.0,G,angry
22012.5,A,angry
22112.5,E,angry
22175.0,A,angry
22275.0,E,angry
22475.0,I,angry
23237.5,I,angry
23287.5,G,angry
23375.0,A,angry
23475.0,F,angry
23587.5,B,angry
23675.0,E,angry
23762.5,E,angry
23837.5,E,angry
23950.0,G,angry
24050.0,A,angry
24112.5,F,angry
24162.5,A,angry
24225.0,E,angry
24300.0,E,angry
24450.0,B,angry
24575.0,G,angry
24637.5,I,angry
24700.0,A,angry
24787.5,E,angry
24850.0,E,angry
24987.5,A,angry
25087.5,E,angry
25200.0,C,angry
25337.5,G,angry
25387.5,I,angry
25450.0,A,angry
25537.5,E,angry
25625.0,E,angry
25725.0,C,angry
25812.5,G,angry
25875.0,E,angry
25950.0,H,angry
26087.5,C,angry
26187.5,G,angry
26287.5,A,angry
26437.5,E,angry
26674.5,I,angry
27487.5,I,angry
27537.5,E,angry
27700.0,C,angry
27800.0,F,angry
27887.5,A,angry
28025.0,E,angry
28100.0,E,angry
28175.0,A,angry
28237.5,E,angry
28287.5,E,angry
28437.5,A,angry
28537.5,E,angry
28587.5,A,angry
28637.5,E,angry
28712.5,G,angry
28750.0,A,angry
28925.0,H,angry
29300.0,I,angry
29300.0,A,angry
29462.5,E,angry
29550.0,H,angry
29687.5,C,angry
29800.0,E,angry
29912.5,E,angry
29975.0,A,angry
30050.0,H,angry
30100.0,H,angry
30162.5,G,angry
30250.0,B,angry
30325.0,E,angry
30387.5,E,angry
30487.5,E,angry
30587.5,E,angry
30700.0,A,angry
30775.0,E,angry
30825.0,E,angry
30875.0,A,angry
30975.0,E,angry
31112.5,E,angry
31287.0,I,angry
32150.0,I,angry
32200.0,G,angry
32300.0,B,angry
32356.2,A,angry
32425.0,G,angry
32575.0,B,angry
32687.5,E,angry
32762.5,E,angry
32900.0,G,angry
33037.5,C,angry
33100.0,A,angry
33162.5,H,angry
33250.0,A,angry
33437.0,I,angry
33650.0,I,angry
33650.0,H,angry
33675.0,A,angry
33737.5,E,angry
33812.5,G,angry
33850.0,B,angry
33912.5,A,angry
33987.5,C,angry
34137.5,G,angry
34250.0,E,angry
34312.5,B,angry
34362.5,E,angry
34400.0,A,angry
34487.5,E,angry
34600.0,A,angry
34675.0,F,angry
34737.5,E,angry
34887.5,A,angry
34962.5,H,angry
35037.5,E,angry
35100.0,A,angry
35150.0,E,angry
35212.5,G,angry
35287.5,C,angry
35337.5,A,angry
35387.5,E,angry
35487.5,E,angry
35550.0,A,angry
35600.0,E,angry
35725.0,C,angry
35806.2,A,angry
35887.5,A,angry
36025.0,E,angry
36162.5,E,angry
36350.0,I,angry
37212.5,I,angry
37262.5,G,angry
37337.5,A,angry
37425.0,G,angry
37537.5,A,angry
37687.5,E,angry
37800.0,E,angry
37900.0,E,angry
38037.5,H,angry
38112.5,A,angry
38225.0,E,angry
38337.5,A,angry
38462.5,E,angry
38562.5,I,angry
38625.0,C,angry
38675.0,A,angry
38737.5,D,angry
38850.0,C,angry
38937.5,E,angry
38987.5,E,angry
39025.0,E,angry
39087.5,B,angry
39125.0,E,angry
39237.5,B,angry
39331.2,A,angry
39425.0,H,angry
39462.5,I,angry
39525.0,A,angry
39600.0,E,angry
39700.0,E,angry
39800.0,G,angry
39937.5,C,angry
40050.0,E,angry
40125.0,A,angry
40374.5,I,angry
41137.5,I,angry
41187.5,E,angry
41287.5,G,angry
41437.5,C,angry
41550.0,E,angry
41612.5,A,angry
41737.5,E,angry
41837.5,A,angry
41925.0,F,angry
42000.0,E,angry
42187.5,A,angry
42275.0,E,angry
42337.5,E,angry
42437.5,G,angry
42537.5,B,angry
42737.5,E,angry
42825.0,E,angry
42899.5,I,angry
43087.5,E,angry
43187.5,E,angry
43287.5,A,angry
43425.0,C,angry
43575.0,A,angry
43725.0,E,angry
43837.5,I,angry
43887.5,A,angry
43887.5,E,angry
43987.5,E,angry
44112.5,D,angry
44250.0,H,angry
44350.0,C,angry
44487.5,B,angry
44625.0,E,angry
44737.5,E,angry
44912.5,I,angry
45725.0,I,angry
45775.0,C,angry
45912.5,G,angry
46000.0,G,angry
46100.0,C,angry
46300.0,G,angry
46362.5,B,angry
46418.8,A,angry
46487.5,C,angry
46562.5,E,angry
46625.0,E,angry
46737.5,C,angry
46875.0,E,angry
46925.0,E,angry
47012.5,A,angry
47075.0,D,angry
47150.0,H,angry
47200.0,A,angry
47250.0,E,angry
47337.5,C,angry
47412.5,A,angry
47487.5,E,angry
47562.5,A,angry
47625.0,E,angry
47700.0,F,angry
47800.0,A,angry
47875.0,E,angry
47950.0,A,angry
48012.5,E,angry
48062.5,A,angry
48137.5,G,angry
48212.5,A,angry
48287.5,H,angry
48400.0,A,angry
48487.5,E,angry
48550.0,A,angry
48637.5,E,angry
48725.0,E,angry
48825.0,I,angry
49137.5,I,angry
49137.5,G,angry
49187.5,B,angry
49237.5,A,angry
49300.0,E,angry
49425.0,A,angry
49512.5,F,angry
49575.0,E,angry
49712.5,A,angry
49787.5,H,angry
49850.0,E,angry
49900.0,A,angry
49962.5,E,angry
50050.0,E,angry
50225.0,A,angry
50300.0,H,angry
50350.0,A,angry
50412.5,G,angry
50475.0,A,angry
50537.5,E,angry
50600.0,E,angry
50662.5,B,angry
50737.5,E,angry
50875.0,C,angry
50950.0,E,angry
51025.0,E,angry
51100.0,A,angry
51175.0,E,angry
51275.0,E,angry
51337.5,A,angry
51487.5,E,angry
51724.5,I,angry
