audio offset,viseme,mouth state
11741.6,I,happy
11941.5,A,happy
12074.5,E,happy
12154.3,E,happy
12247.3,E,happy
12367.0,B,happy
12460.1,A,happy
12566.5,A,happy
12659.6,E,happy
12752.7,E,happy
12859.0,C,happy
13058.5,G,happy
13191.5,E,happy
13310.6,I,happy
14175.5,I,happy
14228.7,E,happy
14361.7,B,happy
14454.8,E,happy
14521.3,E,happy
14587.8,E,happy
14614.4,E,happy
14654.3,B,happy
14720.7,E,happy
14827.1,A,happy
14946.8,E,happy
15053.2,C,happy
15239.4,G,happy
15305.5,I,happy
15359.0,A,happy
15478.7,E,happy
15558.5,E,happy
15638.3,E,happy
15718.1,A,happy
16037.2,E,happy
16539.1,I,happy
16539.1,A,happy
16658.8,E,happy
16805.1,C,happy
17017.8,E,happy
17097.1,I,happy
17164.1,A,happy
17243.9,E,happy
17363.6,E,happy
17443.4,B,happy
17576.3,E,happy
17656.1,H,happy
17722.6,G,happy
17789.1,A,happy
17908.8,E,happy
17988.6,A,happy
18121.5,E,happy
18320.1,I,happy
19222.9,I,happy
19276.1,G,happy
19369.1,A,happy
19422.3,E,happy
19595.2,H,happy
19648.4,C,happy
19768.1,G,happy
19874.5,A,happy
19927.7,E,happy
20007.4,E,happy
20073.9,H,happy
20140.4,G,happy
20193.6,A,happy
20313.3,E,happy
20366.5,A,happy
20459.6,E,happy
20539.4,A,happy
20632.4,E,happy
20725.5,E,happy
20858.5,G,happy
20925.0,A,happy
21084.6,E,happy
21204.3,E,happy
21429.9,I,happy
22244.7,I,happy
22297.9,A,happy
22417.6,E,happy
22470.7,A,happy
22537.2,E,happy
22617.0,E,happy
22763.3,C,happy
22909.6,E,happy
23002.7,F,happy
23069.1,A,happy
23122.3,E,happy
23188.8,A,happy
23242.0,E,happy
23308.5,E,happy
23361.7,H,happy
23454.8,B,happy
23521.3,E,happy
23587.8,H,happy
23627.7,A,happy
23694.1,G,happy
23773.9,E,happy
23853.7,A,happy
23960.1,G,happy
24026.6,A,happy
24146.3,E,happy
24265.7,I,happy
24345.7,A,happy
24398.9,E,happy
24452.1,G,happy
24492.0,A,happy
24558.5,E,happy
24691.5,A,happy
24758.0,E,happy
24824.5,E,happy
24864.4,A,happy
24891.0,A,happy
24957.4,G,happy
24997.3,A,happy
25063.8,E,happy
25130.3,E,happy
25196.8,A,happy
25356.4,E,happy
25435.7,I,happy
25489.4,A,happy
25555.8,E,happy
25609.0,A,happy
25662.2,E,happy
25728.7,E,happy
25768.6,A,happy
25941.5,E,happy
26008.0,H,happy
26047.9,A,happy
26114.4,E,happy
26207.4,F,happy
26273.9,A,happy
26433.5,E,happy
26645.7,I,happy
27510.6,I,happy
27563.8,F,happy
27696.8,G,happy
27776.6,A,happy
27936.2,E,happy
28082.4,C,happy
28267.6,I,happy
28335.1,A,happy
28454.8,E,happy
28534.6,A,happy
28601.1,E,happy
28707.4,A,happy
28787.2,G,happy
28840.4,A,happy
28906.9,E,happy
28973.4,H,happy
29039.9,G,happy
29106.4,A,happy
29239.4,E,happy
29319.1,A,happy
29438.8,E,happy
29901.6,I,happy
29901.6,D,happy
29941.5,A,happy
30021.3,E,happy
30061.2,E,happy
30114.4,G,happy
30260.6,C,happy
30373.7,A,happy
30486.7,E,happy
30593.1,E,happy
30672.9,B,happy
30779.3,E,happy
30845.7,E,happy
30912.2,E,happy
30952.1,E,happy
30992.0,B,happy
31058.5,E,happy
31178.2,A,happy
31297.9,E,happy
31404.3,C,happy
31617.0,G,happy
31696.6,I,happy
31763.3,A,happy
31816.5,E,happy
31922.9,E,happy
32029.3,G,happy
32109.0,A,happy
32295.2,E,happy
32414.9,E,happy
32627.6,I,happy
33542.0,I,happy
33595.2,G,happy
33701.6,A,happy
33794.7,H,happy
33847.9,G,happy
33927.7,D,happy
34113.8,E,happy
34260.1,B,happy
34353.2,E,happy
34419.7,F,happy
34486.2,A,happy
34632.4,E,happy
34712.0,I,happy
34765.4,A,happy
34845.2,E,happy
34951.6,H,happy
35004.8,B,happy
35097.9,E,happy
35164.4,A,happy
35257.4,H,happy
35337.2,C,happy
35403.7,B,happy
35470.2,E,happy
35536.7,E,happy
35616.5,A,happy
35656.4,E,happy
35749.5,E,happy
35829.3,E,happy
35935.6,B,happy
36015.4,E,happy
36081.9,A,happy
36148.4,E,happy
36201.6,E,happy
36241.5,A,happy
36294.7,E,happy
36374.5,C,happy
36467.6,A,happy
36560.6,E,happy
36667.0,F,happy
36733.5,G,happy
36800.0,A,happy
36959.6,E,happy
37105.8,C,happy
37411.0,I,happy
38226.1,I,happy
38279.3,A,happy
38425.5,E,happy
38492.0,A,happy
38585.1,E,happy
38651.6,A,happy
38731.4,E,happy
38824.5,A,happy
38891.0,E,happy
38984.0,E,happy
39050.5,B,happy
39103.7,G,happy
39170.2,A,happy
39422.9,E,happy
39475.1,I,happy
39662.2,G,happy
39702.1,B,happy
39795.2,E,happy
39861.7,A,happy
40008.0,E,happy
40087.8,E,happy
40167.6,G,happy
40234.0,C,happy
40380.3,H,happy
40433.5,G,happy
40513.3,A,happy
40712.8,E,happy
40819.1,I,happy
41683.5,I,happy
41736.7,A,happy
41869.7,E,happy
41922.9,A,happy
41989.4,E,happy
42055.9,G,happy
42109.0,A,happy
42188.8,H,happy
42268.6,G,happy
42348.4,A,happy
42468.1,E,happy
42534.6,A,happy
42627.7,E,happy
42707.4,E,happy
42813.8,A,happy
42933.5,E,happy
43013.3,A,happy
43133.0,E,happy
43199.5,E,happy
43252.5,I,happy
43305.8,E,happy
43359.0,B,happy
43425.5,G,happy
43478.7,A,happy
43545.2,E,happy
43691.5,A,happy
43797.9,E,happy
43877.7,A,happy
43930.8,F,happy
43997.3,G,happy
44037.2,A,happy
44117.0,E,happy
44183.5,E,happy
44276.6,C,happy
44396.3,G,happy
44462.8,A,happy
44529.3,E,happy
44595.7,E,happy
44702.1,A,happy
44795.2,E,happy
44875.0,E,happy
44928.2,A,happy
45061.2,H,happy
45496.5,I,happy
45523.1,D,happy
45642.8,G,happy
45722.6,A,happy
45948.7,E,happy
46174.5,I,happy
47063.3,I,happy
47116.5,G,happy
47262.8,A,happy
47382.4,E,happy
47502.1,E,happy
47595.2,A,happy
47781.4,E,happy
47860.3,I,happy
47914.4,A,happy
48020.7,E,happy
48127.1,G,happy
48206.9,C,happy
48313.3,E,happy
48393.1,E,happy
48426.3,E,happy
48459.6,A,happy
48512.8,E,happy
48579.3,G,happy
48632.4,A,happy
48672.3,E,happy
48818.6,C,happy
48964.9,G,happy
49058.0,A,happy
49111.2,F,happy
49177.7,A,happy
49230.8,E,happy
49297.3,E,happy
49350.5,H,happy
49430.3,G,happy
49496.8,A,happy
49603.2,E,happy
49669.7,A,happy
49749.5,E,happy
49816.0,E,happy
49895.7,E,happy
49962.2,A,happy
50015.4,E,happy
50081.9,B,happy
50214.9,G,happy
50268.1,A,happy
50361.2,E,happy
50547.3,I,happy
