audio offset,viseme,mouth state
50.0,I,neutral
102.1,E,neutral
232.3,A,neutral
310.4,E,neutral
362.5,E,neutral
401.6,A,neutral
440.6,F,neutral
479.7,A,neutral
583.9,E,neutral
649.0,A,neutral
714.1,F,neutral
766.1,E,neutral
805.2,A,neutral
844.3,E,neutral
870.3,E,neutral
909.4,E,neutral
1026.6,C,neutral
1117.7,G,neutral
1169.8,A,neutral
1221.9,E,neutral
1274.0,E,neutral
1365.1,A,neutral
1443.2,E,neutral
1521.4,E,neutral
1573.4,A,neutral
1664.6,H,neutral
1677.0,I,neutral
1742.7,A,neutral
1794.8,E,neutral
1846.9,A,neutral
1938.0,E,neutral
2016.1,A,neutral
2081.2,F,neutral
2146.4,E,neutral
2185.4,A,neutral
2211.5,E,neutral
2237.5,E,neutral
2276.6,A,neutral
2341.7,D,neutral
2406.8,E,neutral
2445.8,A,neutral
2497.9,F,neutral
2563.0,B,neutral
2641.1,E,neutral
2745.3,E,neutral
2966.0,I,neutral
3763.0,I,neutral
3815.1,G,neutral
3867.2,B,neutral
3945.3,E,neutral
3997.4,A,neutral
4049.5,E,neutral
4127.6,C,neutral
4296.9,H,neutral
4335.9,F,neutral
4388.0,A,neutral
4466.1,A,neutral
4531.2,E,neutral
4609.4,G,neutral
4674.5,A,neutral
4726.6,E,neutral
4843.7,C,neutral
4987.0,B,neutral
5130.2,E,neutral
5247.4,E,neutral
5377.0,I,neutral
5546.9,H,neutral
5599.0,A,neutral
5625.0,E,neutral
5677.1,G,neutral
5716.1,B,neutral
5781.2,E,neutral
5820.3,C,neutral
5859.4,E,neutral
5937.5,H,neutral
6015.6,G,neutral
6080.7,A,neutral
6158.9,E,neutral
6224.0,A,neutral
6289.1,E,neutral
6354.2,E,neutral
6406.0,I,neutral
6471.4,A,neutral
6588.5,E,neutral
6666.7,E,neutral
6770.8,H,neutral
6849.0,A,neutral
6940.1,E,neutral
7057.3,A,neutral
7213.5,E,neutral
7421.0,I,neutral
8268.2,I,neutral
8320.3,G,neutral
8372.4,A,neutral
8450.5,G,neutral
8515.6,C,neutral
8593.8,E,neutral
8658.9,E,neutral
8691.4,E,neutral
8724.0,A,neutral
8789.1,E,neutral
8841.1,E,neutral
8919.3,H,neutral
8971.4,G,neutral
9036.5,A,neutral
9127.6,E,neutral
9205.7,A,neutral
9322.9,E,neutral
9374.2,I,neutral
9531.2,E,neutral
9609.4,C,neutral
9700.5,G,neutral
9752.6,E,neutral
9791.7,E,neutral
9882.8,A,neutral
9960.9,E,neutral
10065.1,C,neutral
10221.4,G,neutral
10273.2,I,neutral
10468.7,A,neutral
10585.9,E,neutral
10664.1,E,neutral
10742.2,E,neutral
10833.3,B,neutral
10898.4,A,neutral
10976.6,A,neutral
11041.7,E,neutral
11119.8,E,neutral
11237.0,C,neutral
11380.2,G,neutral
11497.4,E,neutral
11627.2,I,neutral
12474.0,I,neutral
12526.0,E,neutral
12630.2,B,neutral
12708.3,E,neutral
12773.4,E,neutral
12825.5,E,neutral
12851.6,E,neutral
12890.6,B,neutral
12929.7,E,neutral
13033.9,A,neutral
13125.0,E,neutral
13216.1,C,neutral
13346.4,G,neutral
13385.0,I,neutral
13437.5,A,neutral
13515.6,E,neutral
13593.7,E,neutral
13671.9,E,neutral
13737.0,A,neutral
13997.4,E,neutral
14101.0,I,neutral
14283.9,A,neutral
14349.0,E,neutral
14479.2,C,neutral
14622.4,E,neutral
14687.0,I,neutral
14739.6,A,neutral
14804.7,E,neutral
14882.8,E,neutral
14947.9,B,neutral
15039.1,E,neutral
15104.2,H,neutral
15169.3,G,neutral
15234.4,A,neutral
15312.5,E,neutral
15377.6,A,neutral
15481.8,E,neutral
15559.0,I,neutral
16406.3,I,neutral
16458.3,G,neutral
16523.4,A,neutral
16601.6,E,neutral
16705.7,H,neutral
16757.8,C,neutral
16862.0,G,neutral
16927.1,A,neutral
17005.2,E,neutral
17057.3,E,neutral
17122.4,H,neutral
17174.5,G,neutral
17239.6,A,neutral
17330.7,E,neutral
17395.8,A,neutral
17474.0,E,neutral
17539.1,A,neutral
17604.2,E,neutral
17695.3,E,neutral
17786.5,G,neutral
17864.6,A,neutral
17981.8,E,neutral
18112.0,E,neutral
18333.3,I,neutral
19192.7,I,neutral
19244.8,A,neutral
19335.9,E,neutral
19388.0,A,neutral
19453.1,E,neutral
19531.2,E,neutral
19648.4,C,neutral
19752.6,E,neutral
19830.7,F,neutral
19895.8,A,neutral
19947.9,E,neutral
19987.0,A,neutral
